Town,sq_mtrs,Bedrooms,Bathrooms,Price
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,3.0,3.0,2.0,60000.0
Dagoretti,3.0,3.0,3.0,60000.0
Dagoretti,3.0,3.0,2.0,60000.0
Dagoretti,3.0,3.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,180000.0
Dagoretti,80.0,1.0,1.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,1.0,1.0,1.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,90.0,1.0,1.0,65000.0
Dagoretti,2.0,2.0,1.0,60000.0
Dagoretti,111.0,2.0,2.0,65000.0
Dagoretti,3.0,3.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,1.0,1.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,3.0,3.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,1.0,1.0,1.0,65000.0
Dagoretti,100.0,1.0,1.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,1.0,1.0,1.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,3.0,3.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,3.0,3.0,3.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,1.0,1.0,1.0,60000.0
Dagoretti,1.0,1.0,1.0,60000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,125.0,4.0,3.0,80000.0
Dagoretti,3.0,3.0,2.0,80000.0
Dagoretti,3.0,3.0,2.0,80000.0
Dagoretti,1.0,1.0,1.0,80000.0
Dagoretti,3.0,3.0,3.0,80000.0
Dagoretti,170.0,3.0,4.0,80000.0
Dagoretti,170.0,3.0,4.0,80000.0
Dagoretti,3.0,3.0,3.0,80000.0
Dagoretti,1.0,1.0,1.0,80000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,1.0,1.0,1.0,80000.0
Dagoretti,3.0,3.0,3.0,80000.0
Dagoretti,3.0,3.0,2.0,80000.0
Dagoretti,1.0,1.0,1.0,80000.0
Dagoretti,1.0,1.0,1.0,80000.0
Dagoretti,3.0,3.0,2.0,80000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,4.0,4.0,4.0,80000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,2.0,2.0,2.0,70000.0
Dagoretti,2.0,2.0,2.0,70000.0
Dagoretti,2.0,2.0,2.0,70000.0
Dagoretti,2.0,2.0,3.0,70000.0
Dagoretti,125.0,3.0,2.0,70000.0
Dagoretti,3.0,3.0,3.0,70000.0
Dagoretti,3.0,3.0,2.0,70000.0
Dagoretti,3.0,3.0,3.0,70000.0
Dagoretti,3.0,3.0,2.0,70000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,3.0,3.0,3.0,65000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,3.0,3.0,4.0,80000.0
Dagoretti,2.0,2.0,3.0,80000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,150.0,3.0,3.0,80000.0
Dagoretti,3.0,3.0,2.0,79000.0
Dagoretti,3.0,3.0,2.0,78000.0
Dagoretti,2.0,2.0,2.0,78000.0
Dagoretti,123.0,2.0,2.0,78000.0
Dagoretti,3.0,3.0,3.0,77000.0
Dagoretti,3.0,3.0,4.0,76000.0
Dagoretti,125.0,2.0,2.0,75000.0
Dagoretti,3.0,3.0,3.0,70000.0
Dagoretti,1250.0,2.0,2.0,75000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,2.0,2.0,2.0,67000.0
Dagoretti,2.0,2.0,2.0,68000.0
Dagoretti,3.0,3.0,2.0,65000.0
Dagoretti,3.0,3.0,2.0,55000.0
Dagoretti,3.0,3.0,3.0,55000.0
Dagoretti,3.0,3.0,4.0,55000.0
Dagoretti,1.0,1.0,1.0,55000.0
Dagoretti,2.0,2.0,2.0,55000.0
Dagoretti,2.0,2.0,2.0,55000.0
Dagoretti,3.0,3.0,3.0,55000.0
Dagoretti,2.0,2.0,2.0,55000.0
Dagoretti,2.0,2.0,2.0,55000.0
Dagoretti,1.0,1.0,2.0,55000.0
Dagoretti,1.0,1.0,1.0,55000.0
Dagoretti,1.0,1.0,1.0,55000.0
Dagoretti,2.0,2.0,2.0,55000.0
Dagoretti,3.0,3.0,2.0,55000.0
Dagoretti,2.0,2.0,2.0,55000.0
Dagoretti,2.0,2.0,2.0,55000.0
Dagoretti,2.0,2.0,2.0,55000.0
Dagoretti,2.0,2.0,2.0,58000.0
Dagoretti,3.0,3.0,2.0,60000.0
Dagoretti,2.0,2.0,1.0,75000.0
Dagoretti,1250.0,2.0,2.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,3.0,3.0,5.0,75000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,2.0,2.0,3.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,4.0,4.0,3.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,4.0,4.0,4.0,75000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,2.0,2.0,3.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,2.0,2.0,3.0,75000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,23.0,3.0,3.0,160000.0
Dagoretti,3.0,3.0,3.0,110000.0
Dagoretti,3.0,3.0,2.0,160000.0
Dagoretti,4.0,4.0,6.0,160000.0
Dagoretti,2.0,2.0,2.0,160000.0
Dagoretti,250.0,4.0,4.0,160000.0
Dagoretti,2.0,2.0,3.0,160000.0
Dagoretti,3.0,3.0,2.0,160000.0
Dagoretti,2.0,2.0,2.0,160000.0
Dagoretti,23.0,3.0,3.0,160000.0
Dagoretti,4.0,4.0,4.0,160000.0
Dagoretti,2.0,2.0,2.0,160000.0
Dagoretti,3.0,3.0,3.0,160000.0
Dagoretti,23.0,3.0,3.0,160000.0
Dagoretti,3.0,3.0,3.0,160000.0
Dagoretti,3.0,3.0,3.0,160000.0
Dagoretti,4.0,4.0,3.0,160000.0
Dagoretti,279.0,3.0,3.0,135000.0
Dagoretti,2.0,2.0,2.0,160000.0
Dagoretti,3.0,3.0,4.0,110000.0
Dagoretti,3.0,3.0,4.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,1.0,1.0,1.0,120000.0
Dagoretti,8.0,1.0,1.0,120000.0
Dagoretti,186.0,3.0,3.0,120000.0
Dagoretti,220.0,3.0,3.0,160000.0
Dagoretti,3.0,3.0,4.0,160000.0
Dagoretti,4.0,4.0,4.0,160000.0
Dagoretti,3.0,3.0,3.0,150000.0
Dagoretti,2.0,2.0,2.0,170000.0
Dagoretti,1.0,1.0,1.0,170000.0
Dagoretti,300.0,5.0,6.0,170000.0
Dagoretti,23.0,3.0,3.0,170000.0
Dagoretti,2.0,2.0,2.0,170000.0
Dagoretti,260.0,3.0,4.0,160000.0
Dagoretti,23.0,3.0,3.0,160000.0
Dagoretti,3.0,3.0,2.0,150000.0
Dagoretti,3.0,3.0,4.0,150000.0
Dagoretti,2.0,2.0,2.0,150000.0
Dagoretti,3.0,3.0,3.0,150000.0
Dagoretti,3.0,3.0,2.0,150000.0
Dagoretti,4.0,4.0,4.0,150000.0
Dagoretti,2.0,2.0,3.0,150000.0
Dagoretti,4.0,4.0,4.0,150000.0
Dagoretti,4.0,4.0,4.0,150000.0
Dagoretti,4.0,4.0,4.0,160000.0
Dagoretti,3.0,3.0,3.0,150000.0
Dagoretti,1.0,1.0,1.0,150000.0
Dagoretti,4.0,4.0,3.0,150000.0
Dagoretti,3.0,3.0,4.0,150000.0
Dagoretti,3.0,3.0,2.0,150000.0
Dagoretti,160.0,3.0,4.0,150000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,2.0,2.0,2.0,120000.0
Dagoretti,196.0,3.0,4.0,120000.0
Dagoretti,3.0,3.0,2.0,120000.0
Dagoretti,3.0,3.0,3.0,110000.0
Dagoretti,3.0,3.0,5.0,110000.0
Dagoretti,2.0,2.0,2.0,110000.0
Dagoretti,3.0,3.0,3.0,110000.0
Dagoretti,3.0,3.0,2.0,110000.0
Dagoretti,3.0,3.0,2.0,110000.0
Dagoretti,3.0,3.0,4.0,110000.0
Dagoretti,4.0,4.0,3.0,110000.0
Dagoretti,3.0,3.0,2.0,110000.0
Dagoretti,140.0,2.0,2.0,110000.0
Dagoretti,220.0,3.0,3.0,110000.0
Dagoretti,250.0,4.0,4.0,110000.0
Dagoretti,3.0,3.0,3.0,110000.0
Dagoretti,180.0,3.0,4.0,110000.0
Dagoretti,3.0,3.0,3.0,110000.0
Dagoretti,1.0,1.0,1.0,110000.0
Dagoretti,2.0,2.0,2.0,110000.0
Dagoretti,2.0,2.0,2.0,120000.0
Dagoretti,3.0,3.0,4.0,115000.0
Dagoretti,3.0,3.0,3.0,118000.0
Dagoretti,223.0,3.0,4.0,115000.0
Dagoretti,100.0,1.0,1.0,115000.0
Dagoretti,4.0,4.0,5.0,115000.0
Dagoretti,12.0,2.0,2.0,120000.0
Dagoretti,3.0,3.0,4.0,172000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,2500.0,3.0,4.0,120000.0
Dagoretti,2.0,2.0,2.0,120000.0
Dagoretti,3.0,3.0,5.0,120000.0
Dagoretti,2.0,2.0,3.0,120000.0
Dagoretti,4.0,4.0,3.0,120000.0
Dagoretti,3.0,3.0,2.0,120000.0
Dagoretti,4.0,4.0,2.0,120000.0
Dagoretti,2.0,2.0,2.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,3.0,3.0,4.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,3.0,3.0,4.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,1.0,1.0,1.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,181.0,3.0,3.0,120000.0
Dagoretti,2.0,2.0,2.0,120000.0
Dagoretti,4.0,4.0,3.0,120000.0
Dagoretti,3.0,3.0,2.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,4.0,4.0,3.0,120000.0
Dagoretti,1.0,1.0,1.0,120000.0
Dagoretti,4047.0,3.0,3.0,170000.0
Dagoretti,2.0,2.0,2.0,175000.0
Dagoretti,3.0,3.0,3.0,180000.0
Dagoretti,3.0,3.0,3.0,150000.0
Dagoretti,2.0,2.0,2.0,150000.0
Dagoretti,3.0,3.0,3.0,150000.0
Dagoretti,325.0,4.0,4.0,150000.0
Dagoretti,3.0,3.0,3.0,150000.0
Dagoretti,3.0,3.0,4.0,150000.0
Dagoretti,290.0,4.0,5.0,150000.0
Dagoretti,23.0,3.0,4.0,150000.0
Dagoretti,2025.0,3.0,2.0,150000.0
Dagoretti,3.0,3.0,3.0,150000.0
Dagoretti,3.0,3.0,2.0,150000.0
Dagoretti,3.0,3.0,2.0,150000.0
Dagoretti,3.0,3.0,4.0,150000.0
Dagoretti,4.0,4.0,5.0,150000.0
Dagoretti,2.0,2.0,2.0,150000.0
Dagoretti,3.0,3.0,3.0,145000.0
Dagoretti,23.0,3.0,3.0,150000.0
Dagoretti,2.0,2.0,2.0,140000.0
Dagoretti,300.0,3.0,4.0,140000.0
Dagoretti,3.0,3.0,3.0,140000.0
Dagoretti,3.0,3.0,5.0,140000.0
Dagoretti,3.0,3.0,2.0,140000.0
Dagoretti,3.0,3.0,5.0,140000.0
Dagoretti,4.0,4.0,5.0,150000.0
Dagoretti,120.0,2.0,2.0,140000.0
Dagoretti,3.0,3.0,3.0,145000.0
Dagoretti,3.0,3.0,3.0,150000.0
Dagoretti,140.0,3.0,4.0,90000.0
Dagoretti,3.0,3.0,4.0,90000.0
Dagoretti,4047.0,1.0,1.0,90000.0
Dagoretti,1.0,1.0,1.0,90000.0
Dagoretti,1.0,1.0,1.0,90000.0
Dagoretti,1.0,1.0,1.0,110000.0
Dagoretti,4.0,4.0,3.0,110000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,200.0,2.0,2.0,150000.0
Dagoretti,3.0,3.0,2.0,150000.0
Dagoretti,2.0,2.0,2.0,150000.0
Dagoretti,4.0,4.0,4.0,150000.0
Dagoretti,220.0,3.0,4.0,150000.0
Dagoretti,4.0,4.0,4.0,150000.0
Dagoretti,2.0,2.0,2.0,150000.0
Dagoretti,4.0,4.0,5.0,150000.0
Dagoretti,2.0,2.0,2.0,150000.0
Dagoretti,4.0,4.0,5.0,150000.0
Dagoretti,4.0,4.0,5.0,150000.0
Dagoretti,4.0,4.0,4.0,150000.0
Dagoretti,2.0,2.0,2.0,150000.0
Dagoretti,24.0,4.0,4.0,150000.0
Dagoretti,279.0,4.0,5.0,150000.0
Dagoretti,120.0,2.0,2.0,150000.0
Dagoretti,3.0,3.0,3.0,115000.0
Dagoretti,180.0,4.0,5.0,140000.0
Dagoretti,279.0,3.0,4.0,140000.0
Dagoretti,18.0,2.0,3.0,170000.0
Dagoretti,2.0,2.0,2.0,170000.0
Dagoretti,20.0,3.0,3.0,170000.0
Dagoretti,12.0,2.0,2.0,170000.0
Dagoretti,3.0,3.0,4.0,170000.0
Dagoretti,23.0,3.0,3.0,170000.0
Dagoretti,3.0,3.0,3.0,170000.0
Dagoretti,2.0,2.0,2.0,170000.0
Dagoretti,2.0,2.0,3.0,165000.0
Dagoretti,2.0,2.0,2.0,165000.0
Dagoretti,3.0,3.0,3.0,165000.0
Dagoretti,230.0,3.0,4.0,165000.0
Dagoretti,24.0,3.0,3.0,165000.0
Dagoretti,2.0,2.0,2.0,160000.0
Dagoretti,1.0,1.0,1.0,170000.0
Dagoretti,3.0,3.0,3.0,170000.0
Dagoretti,3.0,3.0,3.0,160000.0
Dagoretti,2.0,2.0,2.0,180000.0
Dagoretti,4.0,4.0,5.0,180000.0
Dagoretti,3.0,3.0,3.0,180000.0
Dagoretti,3.0,3.0,3.0,180000.0
Dagoretti,3.0,3.0,3.0,180000.0
Dagoretti,13.0,2.0,2.0,180000.0
Dagoretti,28.0,3.0,4.0,170000.0
Dagoretti,1.0,1.0,1.0,140000.0
Dagoretti,4.0,4.0,3.0,135000.0
Dagoretti,3.0,3.0,3.0,150000.0
Dagoretti,260.0,4.0,4.0,135000.0
Dagoretti,3.0,3.0,2.0,135000.0
Dagoretti,150.0,2.0,2.0,135000.0
Dagoretti,227.0,3.0,4.0,135000.0
Dagoretti,258.0,3.0,4.0,135000.0
Dagoretti,300.0,4.0,5.0,140000.0
Dagoretti,3.0,3.0,2.0,140000.0
Dagoretti,3.0,3.0,3.0,145000.0
Dagoretti,3.0,3.0,2.0,140000.0
Dagoretti,2400.0,3.0,3.0,145000.0
Dagoretti,3.0,3.0,4.0,145000.0
Dagoretti,2.0,2.0,2.0,140000.0
Dagoretti,3.0,3.0,4.0,140000.0
Dagoretti,2.0,2.0,2.0,140000.0
Dagoretti,111.0,2.0,2.0,140000.0
Dagoretti,2.0,2.0,2.0,140000.0
Dagoretti,13.0,2.0,2.0,140000.0
Dagoretti,3.0,3.0,4.0,140000.0
Dagoretti,1500.0,2.0,2.0,140000.0
Dagoretti,3.0,3.0,5.0,140000.0
Dagoretti,3.0,3.0,3.0,140000.0
Dagoretti,3.0,3.0,2.0,140000.0
Dagoretti,2.0,2.0,2.0,140000.0
Dagoretti,14.0,2.0,2.0,150000.0
Dagoretti,220.0,3.0,3.0,115000.0
Dagoretti,3.0,3.0,4.0,132000.0
Dagoretti,3.0,3.0,2.0,110000.0
Dagoretti,2.0,2.0,2.0,140000.0
Dagoretti,3.0,3.0,4.0,145000.0
Dagoretti,2.0,2.0,2.0,140000.0
Dagoretti,3.0,3.0,4.0,140000.0
Dagoretti,2.0,2.0,2.0,140000.0
Dagoretti,111.0,2.0,2.0,140000.0
Dagoretti,3.0,3.0,2.0,140000.0
Dagoretti,3.0,3.0,4.0,140000.0
Dagoretti,3.0,3.0,2.0,140000.0
Dagoretti,1500.0,2.0,2.0,140000.0
Dagoretti,2400.0,3.0,3.0,145000.0
Dagoretti,3.0,3.0,5.0,140000.0
Dagoretti,3.0,3.0,2.0,140000.0
Dagoretti,2.0,2.0,2.0,140000.0
Dagoretti,13.0,2.0,2.0,140000.0
Dagoretti,3.0,3.0,3.0,150000.0
Dagoretti,23.0,3.0,3.0,150000.0
Dagoretti,3.0,3.0,4.0,132000.0
Dagoretti,3.0,3.0,3.0,170000.0
Dagoretti,2.0,2.0,2.0,170000.0
Dagoretti,20.0,3.0,3.0,170000.0
Dagoretti,12.0,2.0,2.0,170000.0
Dagoretti,3.0,3.0,3.0,140000.0
Dagoretti,1.0,1.0,1.0,140000.0
Dagoretti,300.0,3.0,4.0,140000.0
Dagoretti,279.0,3.0,3.0,135000.0
Dagoretti,3.0,3.0,3.0,150000.0
Dagoretti,3.0,3.0,2.0,150000.0
Dagoretti,3.0,3.0,2.0,150000.0
Dagoretti,3.0,3.0,4.0,150000.0
Dagoretti,4.0,4.0,5.0,150000.0
Dagoretti,23.0,3.0,4.0,150000.0
Dagoretti,3.0,3.0,3.0,145000.0
Dagoretti,3.0,3.0,3.0,145000.0
Dagoretti,3.0,3.0,3.0,150000.0
Dagoretti,180.0,4.0,5.0,140000.0
Dagoretti,3.0,3.0,3.0,140000.0
Dagoretti,3.0,3.0,5.0,140000.0
Dagoretti,3.0,3.0,2.0,140000.0
Dagoretti,3.0,3.0,5.0,140000.0
Dagoretti,120.0,2.0,2.0,140000.0
Dagoretti,2.0,2.0,2.0,140000.0
Dagoretti,279.0,3.0,4.0,140000.0
Dagoretti,300.0,4.0,5.0,140000.0
Dagoretti,260.0,4.0,4.0,135000.0
Dagoretti,3.0,3.0,2.0,135000.0
Dagoretti,150.0,2.0,2.0,135000.0
Dagoretti,227.0,3.0,4.0,135000.0
Dagoretti,258.0,3.0,4.0,135000.0
Dagoretti,3.0,3.0,4.0,170000.0
Dagoretti,23.0,3.0,3.0,170000.0
Dagoretti,28.0,3.0,4.0,170000.0
Dagoretti,2.0,2.0,3.0,165000.0
Dagoretti,14.0,2.0,2.0,150000.0
Dagoretti,4.0,4.0,4.0,150000.0
Dagoretti,3.0,3.0,3.0,150000.0
Dagoretti,3.0,3.0,2.0,150000.0
Dagoretti,4.0,4.0,4.0,150000.0
Dagoretti,2.0,2.0,3.0,150000.0
Dagoretti,4.0,4.0,4.0,150000.0
Dagoretti,3.0,3.0,4.0,150000.0
Dagoretti,3.0,3.0,3.0,150000.0
Dagoretti,3.0,3.0,3.0,150000.0
Dagoretti,1.0,1.0,1.0,150000.0
Dagoretti,4.0,4.0,3.0,150000.0
Dagoretti,3.0,3.0,4.0,150000.0
Dagoretti,3.0,3.0,2.0,150000.0
Dagoretti,160.0,3.0,4.0,150000.0
Dagoretti,3.0,3.0,2.0,150000.0
Dagoretti,2.0,2.0,2.0,150000.0
Dagoretti,4.0,4.0,4.0,160000.0
Dagoretti,4.0,4.0,6.0,160000.0
Dagoretti,23.0,3.0,3.0,160000.0
Dagoretti,2.0,2.0,2.0,160000.0
Dagoretti,250.0,4.0,4.0,160000.0
Dagoretti,2.0,2.0,3.0,160000.0
Dagoretti,3.0,3.0,4.0,160000.0
Dagoretti,120.0,2.0,2.0,150000.0
Dagoretti,3.0,3.0,3.0,160000.0
Dagoretti,2.0,2.0,2.0,170000.0
Dagoretti,1.0,1.0,1.0,170000.0
Dagoretti,2.0,2.0,2.0,165000.0
Dagoretti,3.0,3.0,3.0,165000.0
Dagoretti,230.0,3.0,4.0,165000.0
Dagoretti,24.0,3.0,3.0,165000.0
Dagoretti,2.0,2.0,2.0,115000.0
Dagoretti,260.0,3.0,4.0,160000.0
Dagoretti,18.0,2.0,3.0,170000.0
Dagoretti,2.0,2.0,2.0,170000.0
Dagoretti,23.0,3.0,3.0,160000.0
Dagoretti,2.0,2.0,2.0,175000.0
Dagoretti,3.0,3.0,3.0,180000.0
Dagoretti,3.0,3.0,3.0,180000.0
Dagoretti,3.0,3.0,3.0,180000.0
Dagoretti,13.0,2.0,2.0,180000.0
Dagoretti,3.0,3.0,4.0,80000.0
Dagoretti,2.0,2.0,2.0,180000.0
Dagoretti,3.0,3.0,4.0,172000.0
Dagoretti,3.0,3.0,3.0,170000.0
Dagoretti,2.0,2.0,2.0,170000.0
Dagoretti,1.0,1.0,1.0,170000.0
Dagoretti,300.0,5.0,6.0,170000.0
Dagoretti,23.0,3.0,3.0,170000.0
Dagoretti,4047.0,3.0,3.0,170000.0
Dagoretti,2025.0,3.0,2.0,150000.0
Dagoretti,2.0,2.0,2.0,160000.0
Dagoretti,3.0,3.0,4.0,150000.0
Dagoretti,3.0,3.0,3.0,130000.0
Dagoretti,23.0,3.0,4.0,130000.0
Dagoretti,3.0,3.0,3.0,130000.0
Dagoretti,4.0,4.0,3.0,130000.0
Dagoretti,3.0,3.0,4.0,130000.0
Dagoretti,180.0,3.0,4.0,130000.0
Dagoretti,213.0,4.0,5.0,130000.0
Dagoretti,140.0,2.0,3.0,130000.0
Dagoretti,2.0,2.0,2.0,130000.0
Dagoretti,23.0,3.0,4.0,130000.0
Dagoretti,4.0,4.0,5.0,130000.0
Dagoretti,3.0,3.0,2.0,130000.0
Dagoretti,3.0,3.0,4.0,130000.0
Dagoretti,4.0,4.0,4.0,130000.0
Dagoretti,2.0,2.0,2.0,130000.0
Dagoretti,4.0,4.0,4.0,130000.0
Dagoretti,3.0,3.0,4.0,130000.0
Dagoretti,2.0,2.0,2.0,130000.0
Dagoretti,4.0,4.0,4.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,2.0,2.0,2.0,120000.0
Dagoretti,2.0,2.0,2.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,2.0,2.0,2.0,130000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,180.0,3.0,4.0,130000.0
Dagoretti,3.0,3.0,4.0,130000.0
Dagoretti,4.0,4.0,5.0,150000.0
Dagoretti,3.0,3.0,2.0,115000.0
Dagoretti,3.0,3.0,4.0,115000.0
Dagoretti,19.0,1.0,1.0,115000.0
Dagoretti,3.0,3.0,4.0,115000.0
Dagoretti,223.0,3.0,3.0,115000.0
Dagoretti,3.0,3.0,3.0,112000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,23.0,3.0,4.0,120000.0
Dagoretti,3.0,3.0,3.0,130000.0
Dagoretti,3.0,3.0,3.0,130000.0
Dagoretti,3.0,3.0,3.0,130000.0
Dagoretti,193.0,3.0,3.0,130000.0
Dagoretti,3.0,3.0,3.0,130000.0
Dagoretti,3.0,3.0,3.0,130000.0
Dagoretti,232.0,4.0,5.0,130000.0
Dagoretti,2.0,2.0,2.0,130000.0
Dagoretti,210.0,4.0,4.0,130000.0
Dagoretti,120.0,1.0,2.0,130000.0
Dagoretti,3.0,3.0,4.0,130000.0
Dagoretti,4.0,4.0,5.0,130000.0
Dagoretti,2.0,2.0,2.0,130000.0
Dagoretti,2.0,2.0,3.0,130000.0
Dagoretti,2.0,2.0,2.0,130000.0
Dagoretti,3.0,3.0,2.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,1800.0,3.0,4.0,120000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,4.0,4.0,5.0,150000.0
Dagoretti,2.0,2.0,2.0,150000.0
Dagoretti,2.0,2.0,2.0,120000.0
Dagoretti,220.0,3.0,4.0,150000.0
Dagoretti,4.0,4.0,4.0,150000.0
Dagoretti,2.0,2.0,2.0,150000.0
Dagoretti,200.0,2.0,2.0,150000.0
Dagoretti,4.0,4.0,5.0,150000.0
Dagoretti,3.0,3.0,3.0,150000.0
Dagoretti,4.0,4.0,5.0,150000.0
Dagoretti,3.0,3.0,4.0,80000.0
Dagoretti,4.0,4.0,4.0,150000.0
Dagoretti,24.0,4.0,4.0,150000.0
Dagoretti,279.0,4.0,5.0,150000.0
Dagoretti,2.0,2.0,2.0,150000.0
Dagoretti,3.0,3.0,2.0,150000.0
Dagoretti,2.0,2.0,2.0,150000.0
Dagoretti,3.0,3.0,3.0,145000.0
Dagoretti,290.0,4.0,5.0,150000.0
Dagoretti,2.0,2.0,2.0,150000.0
Dagoretti,3.0,3.0,3.0,150000.0
Dagoretti,325.0,4.0,4.0,150000.0
Dagoretti,3.0,3.0,3.0,150000.0
Dagoretti,2.0,2.0,2.0,150000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,4.0,4.0,4.0,150000.0
Dagoretti,2.0,2.0,2.0,125000.0
Dagoretti,138.0,3.0,4.0,120000.0
Dagoretti,150.0,3.0,3.0,120000.0
Dagoretti,3.0,3.0,2.0,120000.0
Dagoretti,2.0,2.0,3.0,120000.0
Dagoretti,168.0,3.0,4.0,125000.0
Dagoretti,3.0,3.0,4.0,120000.0
Dagoretti,4.0,4.0,4.0,120000.0
Dagoretti,1.0,1.0,1.0,120000.0
Dagoretti,2.0,2.0,2.0,130000.0
Dagoretti,2.0,2.0,3.0,125000.0
Dagoretti,23.0,3.0,2.0,130000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,3.0,3.0,4.0,125000.0
Dagoretti,3.0,3.0,4.0,125000.0
Dagoretti,220.0,3.0,4.0,125000.0
Dagoretti,3.0,3.0,4.0,125000.0
Dagoretti,3.0,3.0,4.0,125000.0
Dagoretti,2.0,2.0,2.0,120000.0
Dagoretti,2.0,2.0,2.0,125000.0
Dagoretti,227.0,3.0,4.0,125000.0
Dagoretti,2.0,2.0,2.0,125000.0
Dagoretti,22.0,3.0,3.0,130000.0
